idRun,idTrans,trantype,bfbSMViol,bfbRefViol,Tnuc,vn,dV,dVdT,vhi,vhf,vsi,vsf,vri,vrf,muRef,muMin,muMax,scaleFactor,muh,mus,mur,lamh,lams,lamr,ghs,ghr,ghr2,grs,a1,g1sq,g2sq,g3sq,Yt,Yb,Ytau,mR1,mR2,mS,Tc,Tn,Tp,STTn,STTp,alpha,betaH,fpeak,Ompeak,npoints_list,Tn_list,Tp_list,alpha_list,betaH_list,fpeak_list,Ompeak_list,vJ_list,SPolyCoeff_list
789,1,1,[0 3 5 6],,424.4780804,1793.519822,1.4019E+12,-41125854331,-5.97E-09,1793.519822,2.66E-09,1055.051515,1.32E-10,-1528.170383,1057.277825,700,6283.185307,1,-9285.868072,3723891.382,1883191.887,0.270849222,3.485200869,1.916288825,2.777875797,-2.514762503,-4.95198347,-0.073157839,9482.27097,0.131182687,0.40684807,1.11129185,0.860215955,0.014543346,0.01010378,1344.284272,971.4650426,2181.24018,466.4108863,424.4780804,419.3805663,139.9994548,119.2595512,15.13999171,1811.646344,0.059732414,4.21E-13,"[60, 75, 100]","[425.44531029474155, 425.4436015583077, 425.44388706482715]","[419.3787911001155, 419.3803129729332, 419.38056626365966]","[4.98975039829095, 4.989638644764874, 4.989620076336862]","[1487.3709831407862, 1487.7972202052104, 1485.8217110540634]","[0.05979444424231022, 0.059811796631592036, 0.059732414121741254]","[4.2052907950565956e-13, 4.2028440596056875e-13, 4.2140212144214343e-13]","[0.9833443188246962, 0.9833439713759885, 0.9833439136441777]","[array([ 9.51159680e+08, -1.36839849e+07,  8.20279271e+04, -2.62248338e+02,
        4.71619307e-01, -4.52352417e-04,  1.80784712e-07]), array([ 1.25820051e+09, -1.80812238e+07,  1.08264807e+05, -3.45732189e+02,
        6.21027618e-01, -5.94947734e-04,  2.37484841e-07]), array([ 4.59787228e+08, -6.60338943e+06,  3.95186455e+04, -1.26146914e+02,
        2.26526681e-01, -2.16976166e-04,  8.66066291e-08])]"
795,1,1,[0 3 5 6],,313.7183338,1886.170254,3.06699E+11,-18045558267,452.6452076,1886.170254,-3.70E-06,1059.544738,-7.20E-07,-755.5595274,1083.758577,700,6283.185307,1,-9294.10456,1559184.003,7096456.339,0.270852053,3.282978075,4.878137725,-0.16531599,-1.817472262,-4.681891996,-0.431404279,6317.604522,0.13121954,0.406683913,1.108589971,0.859319874,0.014528495,0.010105064,2653.575562,1159.816577,2707.814763,334.6703664,313.7183338,311.4057346,140.0002522,118.3213057,16.05806928,2114.358327,0.079098406,1.31E-13,"[60, 75, 100]","[314.280185761553, 314.2622354779134, 314.2602987405185]","[311.38194804652596, 311.40481042256766, 311.4057346025696]","[4.866644172880142, 4.864307379158627, 4.864212963535561]","[2663.1271501, 2631.214247913866, 2649.757086369173]","[0.07949144635229766, 0.07854464746698551, 0.07909840639291275]","[1.2986027628248898e-13, 1.3300337640063495e-13, 1.311473526726084e-13]","[0.9829525705935097, 0.9829449559702024, 0.9829446481664553]","[array([-1.86225913e+11,  3.59675894e+09, -2.89432202e+07,  1.24210024e+05,
       -2.99822710e+02,  3.85963907e-01, -2.07010883e-04]), array([ 6.31224785e+08, -8.07146700e+06,  3.22159532e+04,  4.31231975e-01,
       -3.31457127e-01,  8.46417967e-04, -6.76072074e-07]), array([ 4.75422701e+08, -6.06572427e+06,  2.41437376e+04,  4.77129303e-01,
       -2.48127289e-01,  6.31822662e-04, -5.03459814e-07])]"
806,0,1,[0 1 4 5 6],,391.1357645,1340.140565,5.93975E+11,-25336266889,-2.40E-09,1340.140565,-1.98E-09,-1337.447322,-3.59E-11,829.0060912,1155.970054,700,6283.185307,1,-9315.557869,1524271.703,4534643.587,0.270865987,0.276986492,1.736049736,1.692707225,1.848475269,-5.15154829,2.451970646,8956.143271,0.131315734,0.406256486,1.101606082,0.856997101,0.014490001,0.010108381,2142.56266,963.6436931,2308.126949,418.3595083,391.1357645,387.8551373,140.0007838,117.872134,11.69688213,2997.85293,0.085442254,1.52E-13,"[60, 75, 100]","[391.78136293819625, 391.7830116694305, 391.77861480599364]","[387.8573642769996, 387.8555289823952, 387.8551372547844]","[3.60846200394172, 3.608570114404044, 3.608593214799788]","[2307.187624181956, 2298.8689923580355, 2298.0955450802476]","[0.08578078591768568, 0.08547109636787073, 0.08544225358965649]","[1.5056270220947644e-13, 1.516567104077263e-13, 1.5175932213748317e-13]","[0.9775552761089019, 0.9775558869568549, 0.9775560174748662]","[array([ 5.20211936e+10, -8.07477400e+08,  5.22224214e+06, -1.80123462e+04,
        3.49457318e+01, -3.61580426e-02,  1.55880859e-05]), array([-2.44900317e+08,  2.53434770e+06, -8.19868768e+03,  2.74066392e-02,
        5.47592753e-02, -1.13386511e-04,  7.33491013e-08]), array([-1.91982908e+08,  1.98725820e+06, -6.43117045e+03,  2.69288868e-02,
        4.29559537e-02, -8.89835942e-05,  5.75838118e-08])]"
809,0,1,,,378.9980947,2394.355074,2.04836E+12,-49198772109,-3.25E-09,2394.355074,-2.07E-09,-1439.782445,9.62E-11,1216.843627,1034.897467,700,6283.185307,1,-9278.740336,1722681.36,4777925.042,0.270847905,2.938579238,1.608428949,-0.159384358,0.458904464,-2.742565527,0.632222735,8009.408831,0.13115083,0.406990154,1.113639301,0.860993349,0.01455623,0.010102664,2189.02046,1089.276933,2317.553925,432.3606472,378.9980947,373.2315571,140.0005334,121.043759,26.14200158,1305.069087,0.039717692,9.14E-13,"[60, 75, 100]","[380.3516529113013, 380.34390134371955, 380.34787149852247]","[373.2362413561618, 373.22941297756773, 373.2315570747213]","[9.325908084160025, 9.326964378920126, 9.326632639558362]","[1110.6474253007632, 1112.3603927102956, 1110.1216835350867]","[0.03973700097430337, 0.03979755980728454, 0.03971769238254523]","[9.133881995040699e-13, 9.106007533928966e-13, 9.14269739932828e-13]","[0.990793094955713, 0.9907940976379875, 0.990793782759666]","[array([-7.01154955e+08,  1.12675916e+07, -7.54282535e+04,  2.69234926e+02,
       -5.40437292e-01,  5.78429105e-04, -2.57889531e-07]), array([-6.41323230e+08,  1.02988458e+07, -6.88941048e+04,  2.45734335e+02,
       -4.92903469e-01,  5.27162221e-04, -2.34855437e-07]), array([-6.55418085e+08,  1.05304346e+07, -7.04787400e+04,  2.51514095e+02,
       -5.04755325e-01,  5.40117265e-04, -2.40752839e-07])]"
815,2,1,[0 3 5 6],,385.0422064,1528.597747,1.75821E+11,-14106995293,244.7041854,1528.597747,5.07E-08,738.2702025,1.47E-07,-728.1599858,1187.186021,700,6283.185307,1,-9324.410071,3333567.19,1977140.712,0.270874488,1.806978449,5.800948721,1.914312967,-2.720976934,-4.415745676,1.038009621,7124.707134,0.131355512,0.406080184,1.098746751,0.856043368,0.014474196,0.010109738,1376.520756,1119.613694,2027.290249,399.1988868,385.0422064,383.4203807,139.9966373,115.2096507,6.649274124,4079.97719,0.240269378,1.18E-14,"[60, 75, 100]","[385.421005636525, 385.39444206100035, 385.39645343405385]","[383.37866810234954, 383.3771311072159, 383.42038070644514]","[1.868586429486198, 1.8686331944085302, 1.8673175706732632]","[6264.458133438242, 6189.181012319384, 6537.145704836875]","[0.2302218401868876, 0.2274544580042779, 0.24026937828261327]","[1.289822815721602e-14, 1.3214188184306666e-14, 1.183737056644369e-14]","[0.9600175416852217, 0.9600183835517021, 0.9599946859514994]","[array([-1.72172907e+11,  1.79773318e+09, -5.86468432e+06, -1.23448864e+01,
        4.00166272e+01, -8.35467372e-02,  5.45195775e-05]), array([-2.11837259e+11,  2.21032447e+09, -7.20437227e+06, -2.77940809e+01,
        4.91463143e+01, -1.02518512e-01,  6.68529888e-05]), array([-1.63693385e+11,  1.70933360e+09, -5.57663309e+06, -1.29094807e+01,
        3.80623747e+01, -7.94709885e-02,  5.18636794e-05])]"
817,0,1,[0 3 5 6],[6],377.9536417,1534.354662,91717986694,-9245749807,409.1323131,1534.354662,1.72E-06,-627.6328951,-5.92E-07,690.2026317,1137.41641,700,6283.185307,1,-9310.179672,1749035.544,1788539.402,0.270861606,5.719402247,5.863109007,0.139104614,-2.717306338,-3.670870468,-2.570995374,5162.904415,0.131291592,0.406363618,1.103349654,0.857577885,0.014499625,0.010107553,1306.261515,929.3688496,1630.940036,389.7205855,377.9536417,376.229901,140.0009096,115.0091143,4.58044991,6166.615329,0.172920478,1.47E-14,"[60, 75, 100]","[378.2301022854087, 378.22966652519733, 378.2313454818352]","[376.23030145408893, 376.22996646019357, 376.2299010025086]","[1.2665214498920845, 1.2665280640507388, 1.2665293622936915]","[4797.994201530524, 4778.9154704310295, 4794.662630063933]","[0.17304081619381248, 0.17235258370055512, 0.1729204782135584]","[1.4685322995866408e-14, 1.4802902821438903e-14, 1.4705845424703566e-14]","[0.9451021992039003, 0.9451024248858603, 0.9451024691830375]","[array([-2.73892149e+10,  2.91915995e+08, -9.72841595e+05,  6.12566540e+00,
        6.87821285e+00, -1.46703009e-02,  9.77224857e-06]), array([-2.16404805e+10,  2.30811685e+08, -7.69906834e+05,  6.43262662e+00,
        5.44387338e+00, -1.16216556e-02,  7.74703713e-06]), array([-2.91884493e+10,  3.11069216e+08, -1.03662173e+06,  6.81746188e+00,
        7.32669875e+00, -1.56260975e-02,  1.04081408e-05])]"
822,0,1,,,429.4838687,2006.293624,8.95545E+11,-18723656621,-6.22E-10,2006.293624,1.61E-09,1219.64561,-1.53E-09,-1135.312955,1169.114746,700,6283.185307,1,-9319.314916,1502915.856,2480187.545,0.270869399,0.926449776,2.284080709,1.509760562,-0.800134442,-1.722258825,1.32951993,6058.979412,0.131332611,0.406181655,1.100390935,0.856591983,0.014483287,0.010108958,1567.155728,929.4352354,1780.677498,487.8919651,429.4838687,423.181898,140.0003371,119.9654969,6.845998291,979.7301663,0.044655632,5.18E-13,"[60, 75, 100]","[430.80407248072504, 430.8108297686771, 430.8017036170672]","[423.2024060021149, 423.2137516140521, 423.181898005881]","[2.4360263774266055, 2.4356294224182737, 2.4367440521705523]","[1101.1113995363412, 1100.7252942908965, 1100.8143648932516]","[0.04466984571653412, 0.04465537934521951, 0.04465563155096625]","[5.176438079302999e-13, 5.179455908485525e-13, 5.180342200114106e-13]","[0.9681462336161964, 0.9681417069237656, 0.9681544143725116]","[array([ 2.07066528e+09, -2.93304548e+07,  1.73077815e+05, -5.44613337e+02,
        9.63793265e-01, -9.09505317e-04,  3.57555380e-07]), array([ 2.05926961e+09, -2.91699480e+07,  1.72135808e+05, -5.41664622e+02,
        9.58601040e-01, -9.04628990e-04,  3.55647106e-07]), array([ 1.91878549e+09, -2.71774120e+07,  1.60362547e+05, -5.04570138e+02,
        8.92870340e-01, -8.42520610e-04,  3.31198971e-07])]"
824,0,1,[0 3 5 6],,385.4561271,2606.109219,3.53102E+12,-82467070509,9.96E-10,2606.109219,-1.14E-09,1660.131592,-6.41E-10,-1767.345242,1056.742482,700,6283.185307,1,-9285.699388,2758116.521,2509525.402,0.270849179,0.71491184,0.911836722,0.337495221,1.645789993,3.254575511,2.578593603,7270.182682,0.131181932,0.406851433,1.111347305,0.860234332,0.01454365,0.010103754,1599.788647,1167.816495,1976.613546,447.0811135,385.4561271,378.5059199,139.9996468,121.6650899,41.69958342,-16711.16225,0.032335247,1.55E-12,"[60, 75, 100]","[387.05635431935383, 387.04351793537927, 387.06002562810534]","[378.5072367354107, 378.49937112121154, 378.5059198682391]","[15.194290725977773, 15.196259216396374, 15.194620286671352]","[891.6186081390542, 892.4007417409528, 891.1861753334765]","[0.03235104967255426, 0.03237875535775731, 0.0323352469958145]","[1.5500886858744283e-12, 1.5474018233866675e-12, 1.5515982374736277e-12]","[0.994263739962661, 0.9942644651578316, 0.9942638613861553]","[array([ 1.19339299e+08, -1.88305127e+06,  1.23796248e+04, -4.34045436e+01,
        8.56003491e-02, -9.00351316e-05,  3.94587515e-08]), array([ 1.54464597e+08, -2.43793393e+06,  1.60312822e+04, -5.62188878e+01,
        1.10890052e-01, -1.16648998e-04,  5.11262784e-08]), array([ 1.11850602e+08, -1.76436486e+06,  1.15960609e+04, -4.06462800e+01,
        8.01401507e-02, -8.42718742e-05,  3.69247661e-08])]"
833,0,1,[1 3 4 6],,850.610231,5867.517396,6.80372E+13,-1.45939E+11,-2.82E-10,5867.517396,-1.28E-08,-4710.129099,-1.16E-09,4160.840929,1186.320253,700,6283.185307,1,-9324.167786,1463881.776,7366402.813,0.270874234,0.132378711,0.272541363,0.294426833,-0.199756484,-0.700199046,1.387314148,7356.786668,0.131354423,0.406085009,1.098824837,0.856069436,0.014474628,0.010109701,2712.99808,1098.714973,2763.730565,1470.745514,850.610231,789.1532038,139.9997321,125.4365116,9.567610963,108162.9798,0.012880586,3.63E-11,"[60, 75, 100]","[857.8897004207817, 857.8440027548837, 857.9035412755949]","[789.1638017785036, 789.1086406517942, 789.1532038234807]","[7.172566702669672, 7.175044646686898, 7.173042701291698]","[170.28097000467227, 170.3687310614382, 170.27043453060435]","[0.012881556341950885, 0.012887294501696967, 0.012880586365457547]","[3.63172215882742e-11, 3.628344060416608e-11, 3.632241330846169e-11]","[0.9881650846361378, 0.9881689711684674, 0.9881658314146036]","[array([ 4.25160121e+03, -3.38909344e+01,  1.12659264e-01, -1.97223201e-04,
        1.92651561e-07, -9.96408117e-11,  2.13832804e-14]), array([ 4.01027901e+03, -3.20648953e+01,  1.06957854e-01, -1.87822627e-04,
        1.84019101e-07, -9.54544318e-11,  2.05454761e-14]), array([ 3.93179861e+03, -3.13928999e+01,  1.04589514e-01, -1.83425661e-04,
        1.79484216e-07, -9.29911638e-11,  1.99949791e-14])]"
856,0,1,,,755.0601726,4016.823253,3.38666E+13,-1.63127E+11,-2.71E-09,4016.823253,1.09E-08,-3934.95181,-1.11E-08,3377.582959,1245.856334,700,6283.185307,1,-9340.420932,1398256.454,6749663.371,0.270893924,0.766391437,0.983651839,0.795552297,0.716602744,-0.253556199,-0.218832987,9458.551197,0.131427583,0.405761412,1.093608057,0.854325309,0.014445726,0.010112174,2602.181073,978.3152875,2690.91124,1036.413093,755.0601726,723.6242506,140.0000598,122.7616606,12.59232333,9308.184234,0.024705718,8.08E-12,"[60, 75, 100]","[758.9370346922273, 758.9811366799993, 758.9428829190861]","[723.6236760990352, 723.6139648451017, 723.6242505934734]","[6.566493361337911, 6.566977580834807, 6.566464719902084]","[355.99541722417143, 355.8497494615378, 356.1634116578021]","[0.024694045321124673, 0.024683609637465815, 0.024705718068906132]","[8.091198427749481e-12, 8.098011035974712e-12, 8.08355630813087e-12]","[0.9871310489135122, 0.9871319472122928, 0.9871309957754819]","[array([-4.74195474e+05,  3.90557907e+03, -1.33689359e+01,  2.43421679e-02,
       -2.48595214e-05,  1.34978392e-08, -3.04289577e-12]), array([-5.98962618e+05,  4.93843966e+03, -1.69261891e+01,  3.08663155e-02,
       -3.15798020e-05,  1.71840267e-08, -3.88405884e-12]), array([-5.18772558e+05,  4.27154479e+03, -1.46189467e+01,  2.66159205e-02,
       -2.71825504e-05,  1.47617805e-08, -3.32901910e-12])]"
864,0,1,,,379.033244,3481.01181,1.14342E+13,-1.29044E+11,-2.57E-10,3481.01181,-4.06E-09,2318.922739,-9.97E-10,-2556.13874,1002.480159,700,6283.185307,1,-9268.13065,1320398.25,7145311.659,0.270847897,1.906740671,0.74065565,0.84123232,0.643088353,-0.02239926,0.053801838,8155.192735,0.131103471,0.407201687,1.117149536,0.862153845,0.014575465,0.010100995,2676.708842,1009.188449,2737.252721,508.0652842,379.033244,369.1633842,140.0001058,124.0590706,76.20288154,-14935.39125,0.019957153,4.21E-12,"[60, 75, 100]","[381.96306595731323, 381.948982028051, 381.98065185944563]","[369.1637918032731, 369.1524584105672, 369.1633842430101]","[34.83342696996405, 34.83959435707585, 34.83364872847748]","[561.8031747103637, 563.7698444579587, 563.9555818598856]","[0.019881005833377124, 0.019949989558196757, 0.01995715285935374]","[4.243698698619115e-12, 4.214191888576384e-12, 4.211369067835214e-12]","[0.9974633682772507, 0.9974638125181491, 0.9974633842533578]","[array([ 1.18077293e+06, -1.90795358e+04,  1.28279237e+02, -4.59411021e-01,
        9.24477522e-04, -9.91258811e-07,  4.42558046e-10]), array([ 6.88545996e+05, -1.10867240e+04,  7.42781281e+01, -2.65099579e-01,
        5.31719985e-04, -5.68423093e-07,  2.53129968e-10]), array([-2.28288613e+05,  3.82202904e+03, -2.66291072e+01,  9.87680629e-02,
       -2.05552631e-04,  2.27465336e-07, -1.04476610e-10])]"
865,0,1,[0 3 5 6],,343.9123533,971.8546022,71618166027,-8551273015,3.23E-09,971.8546022,2.70E-10,548.5935103,6.55E-10,-718.8578733,1170.57763,700,6283.185307,1,-9319.730363,3808181.602,1370900.489,0.270869794,3.263730646,0.573561533,2.797585178,2.593773267,-3.027046418,1.528230697,7962.413485,0.131334477,0.406173381,1.100256711,0.856547217,0.014482545,0.010109021,1203.903186,931.6919546,2127.685314,353.026895,343.9123533,342.9903131,139.9944552,114.6003527,5.612634425,8802.650989,0.270915803,6.14E-15,"[60, 75, 100]","[344.2182589726023, 344.21010183157813, 344.20674117141317]","[342.9953923256353, 342.996682266139, 342.9903130551802]","[1.530528183415302, 1.5304894695116649, 1.5306806793481522]","[8352.570556775036, 8453.026473895337, 8239.81419921181]","[0.2746271718225988, 0.2779311432986875, 0.270915803048519]","[5.972634951816065e-15, 5.831365199244098e-15, 6.137860902844014e-15]","[0.9528298805069297, 0.9528289081573454, 0.9528337102456342]","[array([ 2.03586863e+12, -2.38229969e+10,  8.71573613e+07, -5.01324636e+02,
       -7.43306293e+02,  1.74039765e+00, -1.27280675e-03]), array([ 2.04375693e+12, -2.39125786e+10,  8.74492972e+07, -2.00917318e+02,
       -7.47171747e+02,  1.74872971e+00, -1.27875389e-03]), array([ 2.06412714e+12, -2.41513551e+10,  8.83369387e+07, -3.52741129e+02,
       -7.54017237e+02,  1.76504140e+00, -1.29070644e-03])]"
866,1,1,[0 3 4 5 6],,341.831794,1279.902614,2.10916E+11,-18413057470,149.7970177,1279.902614,1.45E-07,-1080.196734,-6.41E-08,781.6698708,1146.655007,700,6283.185307,1,-9312.868832,1340997.779,6601114.04,0.270863722,1.286352383,1.413441786,2.968791804,2.315499626,-1.988906861,-0.453109286,8409.666405,0.131303661,0.406310049,1.102477245,0.857287359,0.014494811,0.010107968,2582.862061,1025.827257,2661.658785,354.3820355,341.831794,341.352265,140.0034691,122.0717188,12.41746629,11255.40005,0.940310431,9.46E-16,"[60, 75, 100]","[341.6726643476204, 341.9403797504277, 341.8310626110978]","[341.2582491839542, 341.3240575192179, 341.3522649637183]","[3.446182992024508, 3.44158793124973, 3.439620116194693]","[36080.186583491275, 17420.391167215348, 28736.468744236303]","[1.1802853012763288, 0.569980329358717, 0.9403104305452479]","[6.006489222986323e-16, 2.5746917432603133e-15, 9.458846267517235e-16]","[0.9765992063987522, 0.9765709449053094, 0.9765588211133547]","[array([ 1.31656930e+13, -1.54939354e+11,  5.69687587e+08,  1.39070823e+03,
       -4.93819555e+03,  1.16202265e+01, -8.54669047e-03]), array([ 5.53791472e+12, -6.50445326e+10,  2.38558904e+08,  2.10599212e+03,
       -2.06760082e+03,  4.85313977e+00, -3.56246334e-03]), array([ 1.04086427e+12, -1.22709557e+10,  4.52117012e+07, -5.18872809e+01,
       -3.92448559e+02,  9.25385726e-01, -6.81814802e-04])]"
878,1,1,[0 3 5 6],,316.3009161,992.8997295,13663036407,-7218609552,408.6701582,992.8997295,-1.20E-07,-395.2635274,4.01E-06,404.886361,1090.685944,700,6283.185307,1,-9296.225195,2560947.51,2169775.298,0.270853009,3.324093304,5.497984912,3.135843789,1.602726633,1.051283875,0.185646266,7557.076252,0.131229036,0.406641653,1.107896178,0.859089549,0.014524678,0.010105394,1489.385981,1045.805103,1939.595007,318.2864799,316.3009161,316.0233744,140.0004488,108.6780277,5.980990854,39017.84584,0.93429453,4.38E-16,"[60, 75, 100]","[316.3443188458929, 316.34351624799973, 316.3425209223031]","[316.0198557871394, 316.0219832502181, 316.023374376746]","[1.5309504098433209, 1.5308819419635713, 1.5308371733216544]","[30775.77911454654, 31003.726001888263, 30841.07693672279]","[0.9323060283459551, 0.9392176599315328, 0.9342945302371228]","[4.400625467298593e-16, 4.3359500736117724e-16, 4.381669332871851e-16]","[0.9528404826438867, 0.9528387637368299, 0.9528376397380633]","[array([ 4.28410518e+10, -3.18015231e+08,  1.48269234e+05,  2.74063000e+03,
        1.40842936e+00, -3.21589058e-02,  4.38420366e-05]), array([ 1.53242221e+10, -1.14561672e+08,  5.55914147e+04,  9.92434703e+02,
        4.91477306e-01, -1.17080792e-02,  1.60701014e-05]), array([-9.90032136e+10,  7.29522281e+08, -3.25299221e+05, -6.25445146e+03,
       -3.33673750e+00,  7.29686211e-02, -9.87586093e-05])]"
915,0,1,[0 1 4 5 6],,437.4578553,2094.922094,1.83447E+12,-33322715326,-2.15E-09,2094.922094,-3.65E-09,1472.633215,3.96E-10,-1390.929896,1046.769592,700,6283.185307,1,-9282.540855,1396868.822,3662073.843,0.270848476,0.086648266,1.97858562,2.704707693,-1.62820573,-2.414337233,2.007979621,7838.375083,0.131167812,0.406914392,1.112386562,0.860578617,0.014549357,0.01010326,1900.738697,906.8615232,2076.365772,505.4295755,437.4578553,429.8838081,140.0001163,120.9863582,11.67991968,352.6620212,0.0396811,9.45E-13,"[60, 75, 100]","[438.9866608772234, 438.98828717951415, 438.9885111375536]","[429.89062234068376, 429.8858420498968, 429.883808116003]","[4.3343064127779165, 4.334596348191115, 4.334719754844131]","[962.7210712043607, 962.116663762863, 962.9362803695482]","[0.039672860433261396, 0.039647512475206384, 0.03968110000966849]","[9.455630772838295e-13, 9.46779994031335e-13, 9.451810705785605e-13]","[0.9810221079011278, 0.981023278463817, 0.981023776652374]","[array([-2.28651118e+08,  3.17609936e+06, -1.83769567e+04,  5.66916464e+01,
       -9.83447044e-02,  9.09581277e-05, -3.50409338e-08]), array([-2.59203494e+08,  3.60252314e+06, -2.08563777e+04,  6.43790807e+01,
       -1.11749447e-01,  1.03422131e-04, -3.98689478e-08]), array([-2.72977475e+08,  3.79422431e+06, -2.19677616e+04,  6.78145632e+01,
       -1.17721447e-01,  1.08957375e-04, -4.20060689e-08])]"
